file_name,class_id,confidence,point1_x,point1_y,point2_x,point2_y,point3_x,point3_y,point4_x,point4_y
105645794.png,16,0.09975805,971.4182,636.9926,1256.3967,636.9926,1256.3967,945.72864,971.4182,945.72864
105645794.png,17,0.5894559,935.5593,504.37277,1241.3916,504.37277,1241.3916,729.45416,935.5593,729.45416
105645794.png,17,0.48337752,937.94226,503.06693,1242.8741,503.06693,1242.8741,694.9646,937.94226,694.9646
105645794.png,19,0.9906343,1281.816,451.60516,1566.1581,451.60516,1566.1581,706.8167,1281.816,706.8167
105645794.png,22,0.41576502,976.64667,653.12714,1256.3274,653.12714,1256.3274,943.1815,976.64667,943.1815
105645794.png,22,0.070827775,408.09512,0.0,653.11176,0.0,653.11176,241.89545,408.09512,241.89545
105645794.png,24,0.88916713,944.3275,491.45135,1251.2443,491.45135,1251.2443,954.3113,944.3275,954.3113
105645794.png,24,0.80563575,407.92523,0.0,653.3556,0.0,653.3556,241.86987,407.92523,241.86987
105645794.png,24,0.7339142,957.69977,569.47565,1253.6733,569.47565,1253.6733,948.9805,957.69977,948.9805
105645794.png,24,0.34057274,971.4182,636.9926,1256.3967,636.9926,1256.3967,945.72864,971.4182,945.72864
105645794.png,24,0.14432192,937.3769,495.16956,1251.5826,495.16956,1251.5826,864.8796,937.3769,864.8796
105645794.png,24,0.069332905,935.5593,504.37277,1241.3916,504.37277,1241.3916,729.45416,935.5593,729.45416
105645794.png,24,0.053778198,937.69806,497.0553,1246.9056,497.0553,1246.9056,810.83167,937.69806,810.83167
105645794.png,25,0.22071977,408.13016,0.09571289,653.0853,0.09571289,653.0853,241.81941,408.13016,241.81941
105645794.png,26,0.35768196,408.14703,0.0,653.1402,0.0,653.1402,241.80702,408.14703,241.80702
105645794.png,28,0.056677617,408.13614,0.0,653.1492,0.0,653.1492,241.88635,408.13614,241.88635
105645794.png,30,0.5627584,976.6251,653.1305,1256.339,653.1305,1256.339,943.2083,976.6251,943.2083
105645794.png,33,0.09927614,408.16638,0.10260132,653.0886,0.10260132,653.0886,241.75868,408.16638,241.75868
105645794.png,33,0.09596108,976.64667,653.12714,1256.3274,653.12714,1256.3274,943.1815,976.64667,943.1815
105648070.png,6,0.06495958,1381.5302,1019.9948,1589.3724,1019.9948,1589.3724,1072.5297,1381.5302,1072.5297
105648070.png,9,0.8368504,836.30237,449.00537,1103.2615,449.00537,1103.2615,690.702,836.30237,690.702
105648070.png,19,0.1455675,836.4833,449.06735,1103.1174,449.06735,1103.1174,690.55084,836.4833,690.55084
105648070.png,28,0.06483148,1372.4429,1017.56964,1588.9491,1017.56964,1588.9491,1067.3184,1372.4429,1067.3184
105654511.png,0,0.99908125,693.5632,74.87534,940.9209,74.87534,940.9209,302.77908,693.5632,302.77908
105654511.png,6,0.12135913,1383.0259,1020.50037,1588.6318,1020.50037,1588.6318,1072.9813,1383.0259,1072.9813
105654511.png,8,0.2475737,1215.2391,266.97235,1492.4022,266.97235,1492.4022,563.52594,1215.2391,563.52594
105654511.png,9,0.20783104,1213.8567,266.08853,1492.7628,266.08853,1492.7628,563.2976,1213.8567,563.2976
105654511.png,19,0.09446128,1212.8499,265.53003,1492.6287,265.53003,1492.6287,563.05334,1212.8499,563.05334
105654511.png,22,0.46812943,1215.6083,266.99948,1492.338,266.99948,1492.338,563.5402,1215.6083,563.5402
105654511.png,24,0.06984599,1211.46,264.41147,1493.0099,264.41147,1493.0099,563.4637,1211.46,563.4637
105654511.png,30,0.53171813,1213.4127,266.44263,1492.8981,266.44263,1492.8981,563.39087,1213.4127,563.39087
105654511.png,33,0.060880914,1212.9686,265.36566,1492.3379,265.36566,1492.3379,563.1265,1212.9686,563.1265
105657201.png,6,0.10830488,1379.8942,1015.3099,1600.7426,1015.3099,1600.7426,1075.7369,1379.8942,1075.7369
105657201.png,13,0.9548658,1206.0352,308.20633,1473.0992,308.20633,1473.0992,548.74603,1206.0352,548.74603
105657201.png,19,0.064141504,1379.8942,1015.3099,1600.7426,1015.3099,1600.7426,1075.7369,1379.8942,1075.7369
105657201.png,28,0.072379954,1379.8942,1015.3099,1600.7426,1015.3099,1600.7426,1075.7369,1379.8942,1075.7369
105702294.png,6,0.07243501,1401.4312,1014.44244,1623.6707,1014.44244,1623.6707,1076.1051,1401.4312,1076.1051
105702294.png,12,0.95942384,1045.4307,26.415573,1286.4125,26.415573,1286.4125,246.21622,1045.4307,246.21622
105702294.png,28,0.05105886,1401.4312,1014.44244,1623.6707,1014.44244,1623.6707,1076.1051,1401.4312,1076.1051
105705500.png,6,0.054265264,1395.5476,1018.0528,1614.276,1018.0528,1614.276,1071.6796,1395.5476,1071.6796
105705500.png,8,0.12327288,990.05194,664.51874,1274.859,664.51874,1274.859,968.4983,990.05194,968.4983
105705500.png,9,0.3387245,990.1249,664.9464,1274.7839,664.9464,1274.7839,968.5839,990.1249,968.5839
105705500.png,22,0.9990269,802.4196,161.21304,1021.28735,161.21304,1021.28735,398.91095,802.4196,398.91095
105705500.png,22,0.19916098,973.7313,621.9441,1274.6146,621.9441,1274.6146,972.46936,973.7313,972.46936
105705500.png,22,0.18981418,990.6062,666.4716,1274.6907,666.4716,1274.6907,968.77814,990.6062,968.77814
105705500.png,24,0.49532816,973.7313,621.9441,1274.6146,621.9441,1274.6146,972.46936,973.7313,972.46936
105705500.png,26,0.096421875,973.86017,622.10535,1274.4749,622.10535,1274.4749,972.3811,973.86017,972.3811
105705500.png,30,0.57060456,989.5269,663.4027,1275.1656,663.4027,1275.1656,968.4575,989.5269,968.4575
105705500.png,30,0.08790306,975.37354,625.81885,1274.3889,625.81885,1274.3889,972.7515,975.37354,972.7515
105705500.png,33,0.3656183,975.6886,627.0513,1274.3356,627.0513,1274.3356,972.7514,975.6886,972.7514
105705500.png,33,0.16820781,990.1249,664.9464,1274.7839,664.9464,1274.7839,968.5839,990.1249,968.5839
105739295.png,6,0.0720827,1393.9841,1017.0758,1602.3093,1017.0758,1602.3093,1073.6377,1393.9841,1073.6377
105739295.png,8,0.093223415,955.5824,683.1784,1237.1075,683.1784,1237.1075,991.9603,955.5824,991.9603
105739295.png,19,0.9950991,1190.265,234.00256,1455.2898,234.00256,1455.2898,478.8252,1190.265,478.8252
105739295.png,20,0.050294265,955.5824,683.1784,1237.1075,683.1784,1237.1075,991.9603,955.5824,991.9603
105739295.png,22,0.5824875,955.56415,683.3746,1237.0902,683.3746,1237.0902,992.0162,955.56415,992.0162
105739295.png,24,0.11956114,955.69965,682.9814,1237.2345,682.9814,1237.2345,992.1117,955.69965,992.1117
105739295.png,28,0.05369685,1393.9841,1017.0758,1602.3093,1017.0758,1602.3093,1073.6377,1393.9841,1073.6377
105739295.png,30,0.31517628,955.60406,682.98834,1237.2085,682.98834,1237.2085,991.83124,955.60406,991.83124
105739295.png,33,0.09339232,955.62036,682.8987,1237.2538,682.8987,1237.2538,991.84143,955.62036,991.84143
105748877.png,20,0.99009,891.6773,463.76752,1167.2758,463.76752,1167.2758,727.6137,891.6773,727.6137
105803506.png,6,0.07018063,1378.0354,1013.71387,1579.0472,1013.71387,1579.0472,1070.6217,1378.0354,1070.6217
105803506.png,18,0.9588564,893.8636,376.995,1165.8309,376.995,1165.8309,623.29095,893.8636,623.29095
105803506.png,28,0.07322084,1378.0354,1013.71387,1579.0472,1013.71387,1579.0472,1070.6217,1378.0354,1070.6217
105842825.png,6,0.063817896,1353.3551,1015.5266,1549.7698,1015.5266,1549.7698,1068.3445,1353.3551,1068.3445
105842825.png,23,0.97709537,810.6813,345.88724,1044.7727,345.88724,1044.7727,590.35504,810.6813,590.35504
105846135.png,6,0.06512186,1350.9514,1020.5018,1557.5538,1020.5018,1557.5538,1070.1945,1350.9514,1070.1945
105846135.png,8,0.9888103,719.7359,152.57454,960.1969,152.57454,960.1969,374.28787,719.7359,374.28787
105846770.png,8,0.98973733,815.0226,388.8859,1071.4916,388.8859,1071.4916,628.1097,815.0226,628.1097
105848739.png,27,0.9978243,728.0426,40.708874,964.65826,40.708874,964.65826,293.40567,728.0426,293.40567
105848739.png,28,0.06568986,1370.5764,1014.6463,1595.2726,1014.6463,1595.2726,1074.0386,1370.5764,1074.0386
105851340.png,2,0.15093519,1083.3398,0.0,1339.4078,0.0,1339.4078,224.80441,1083.3398,224.80441
105851340.png,6,0.9863772,756.7529,69.95684,1006.5764,69.95684,1006.5764,299.6145,756.7529,299.6145
105851340.png,7,0.20451407,1070.1632,756.16016,1475.1124,756.16016,1475.1124,1072.1189,1070.1632,1072.1189
105851340.png,11,0.05960925,1072.1268,752.2985,1466.3512,752.2985,1466.3512,1072.5908,1072.1268,1072.5908
105851340.png,15,0.11748783,1072.4155,750.67255,1466.6165,750.67255,1466.6165,1072.5688,1072.4155,1072.5688
105851340.png,17,0.117613174,1067.6141,773.9546,1488.3715,773.9546,1488.3715,1071.1135,1067.6141,1071.1135
105851340.png,19,0.24604385,1070.7305,753.92633,1470.7108,753.92633,1470.7108,1073.2274,1070.7305,1073.2274
105851340.png,22,0.87012213,1083.9395,0.0,1339.1381,0.0,1339.1381,225.03438,1083.9395,225.03438
105851340.png,24,0.076437235,1083.2069,0.0,1339.3938,0.0,1339.3938,224.84229,1083.2069,224.84229
105851340.png,26,0.68694335,1069.9332,756.9641,1475.088,756.9641,1475.088,1072.1407,1069.9332,1072.1407
105851340.png,28,0.119079515,1070.036,755.7302,1476.5713,755.7302,1476.5713,1072.0131,1070.036,1072.0131
105855432.png,6,0.11555154,1398.0554,1018.4178,1596.6732,1018.4178,1596.6732,1071.958,1398.0554,1071.958
105855432.png,22,0.99929833,810.5375,272.67767,1038.7856,272.67767,1038.7856,513.18274,810.5375,513.18274
105855432.png,28,0.067275375,1399.7186,1015.8715,1596.6653,1015.8715,1596.6653,1074.3364,1399.7186,1074.3364
105855432.png,28,0.0566124,1389.917,1015.2988,1601.8325,1015.2988,1601.8325,1069.1477,1389.917,1069.1477
105906407.png,8,0.08836866,1345.7014,522.7852,1643.7244,522.7852,1643.7244,837.9963,1345.7014,837.9963
105906407.png,8,0.06754603,688.8255,28.973112,926.08295,28.973112,926.08295,247.54672,688.8255,247.54672
105906407.png,9,0.46426046,688.73474,30.123468,926.05426,30.123468,926.05426,247.90887,688.73474,247.90887
105906407.png,9,0.065117605,1346.7275,523.0701,1643.364,523.0701,1643.364,838.5116,1346.7275,838.5116
105906407.png,12,0.12918371,688.81464,29.17614,926.1031,29.17614,926.1031,247.98477,688.81464,247.98477
105906407.png,14,0.054510254,688.8201,29.937471,926.0033,29.937471,926.0033,248.07007,688.8201,248.07007
105906407.png,15,0.058166403,688.7339,28.709177,926.1888,28.709177,926.1888,247.89279,688.7339,247.89279
105906407.png,22,0.12050982,1347.1335,522.86304,1643.46,522.86304,1643.46,838.1235,1347.1335,838.1235
105906407.png,22,0.091861404,688.6084,29.027111,926.1873,29.027111,926.1873,248.36115,688.6084,248.36115
105906407.png,25,0.23950164,688.6126,29.27147,926.15216,29.27147,926.15216,248.29076,688.6126,248.29076
105906407.png,30,0.70571,1347.2959,522.49506,1643.5417,522.49506,1643.5417,838.2064,1347.2959,838.2064
105906407.png,30,0.19412212,688.6397,28.406898,926.17957,28.406898,926.17957,248.02477,688.6397,248.02477
105906407.png,31,0.12354789,688.6354,28.321568,926.1752,28.321568,926.1752,248.15178,688.6354,248.15178
105906407.png,33,0.273096,1347.5681,522.77423,1643.3986,522.77423,1643.3986,838.1682,1347.5681,838.1682
105906407.png,33,0.06445162,688.66187,28.887629,926.16815,28.887629,926.16815,248.1065,688.66187,248.1065
105911741.png,6,0.06952037,1377.809,1016.0984,1576.0405,1016.0984,1576.0405,1065.9044,1377.809,1065.9044
105911741.png,6,0.0649643,1385.0768,1021.1328,1578.816,1021.1328,1578.816,1068.9412,1385.0768,1068.9412
105911741.png,16,0.05327257,1102.2148,90.21971,1384.6287,90.21971,1384.6287,396.90942,1102.2148,396.90942
105911741.png,17,0.9682741,1102.0564,90.26734,1384.6519,90.26734,1384.6519,396.94318,1102.0564,396.94318
105911741.png,26,0.05788398,1101.9985,90.23868,1384.7859,90.23868,1384.7859,397.0106,1101.9985,397.0106
105911741.png,28,0.08737174,1377.809,1016.0984,1576.0405,1016.0984,1576.0405,1065.9044,1377.809,1065.9044
105913104.png,8,0.24403328,1106.8419,124.30862,1356.612,124.30862,1356.612,342.7112,1106.8419,342.7112
105913104.png,9,0.85102344,1106.731,124.12295,1356.855,124.12295,1356.855,343.08664,1106.731,343.08664
105913104.png,19,0.13527536,1106.7697,124.15376,1356.7555,124.15376,1356.7555,342.99167,1106.7697,342.99167
105945089.png,0,0.18760964,1144.2444,204.29156,1375.4463,204.29156,1375.4463,442.26456,1144.2444,442.26456
105945089.png,23,0.93431467,1144.0879,204.1694,1375.5773,204.1694,1375.5773,442.91956,1144.0879,442.91956
105953056.png,30,0.078549385,416.62726,291.18912,657.1992,291.18912,657.1992,569.8009,416.62726,569.8009
105953056.png,32,0.92635125,416.29922,290.95667,657.1797,290.95667,657.1797,570.1441,416.29922,570.1441
105958695.png,6,0.062192794,1380.9597,1012.3318,1587.1581,1012.3318,1587.1581,1069.0723,1380.9597,1069.0723
105958695.png,10,0.9414825,727.8346,160.2261,979.02637,160.2261,979.02637,391.60352,727.8346,391.60352
105958695.png,19,0.08697848,1380.9597,1012.3318,1587.1581,1012.3318,1587.1581,1069.0723,1380.9597,1069.0723
105958695.png,28,0.05904148,1380.9597,1012.3318,1587.1581,1012.3318,1587.1581,1069.0723,1380.9597,1069.0723
105958873.png,2,0.6485291,1018.1342,706.1839,1262.3309,706.1839,1262.3309,1002.1828,1018.1342,1002.1828
105958873.png,6,0.069532216,1382.7263,1017.8239,1590.5134,1017.8239,1590.5134,1071.6798,1382.7263,1071.6798
105958873.png,22,0.37710512,1018.3648,706.3602,1262.2799,706.3602,1262.2799,1002.32556,1018.3648,1002.32556
105958873.png,24,0.99216366,780.3434,165.0761,1013.59906,165.0761,1013.59906,435.582,780.3434,435.582
105958873.png,24,0.41777518,1017.6168,705.9257,1262.2236,705.9257,1262.2236,1001.8278,1017.6168,1001.8278
105958873.png,27,0.106218025,1018.00806,706.153,1262.2876,706.153,1262.2876,1002.0529,1018.00806,1002.0529
110005944.png,6,0.06368618,1382.9332,1019.1131,1583.7134,1019.1131,1583.7134,1070.9316,1382.9332,1070.9316
110005944.png,33,0.9929703,721.9107,105.993546,961.6135,105.993546,961.6135,358.18045,721.9107,358.18045
110007112.png,33,0.9959372,931.5483,636.5781,1209.2325,636.5781,1209.2325,933.1083,931.5483,933.1083
110012680.png,7,0.9901175,1075.7688,76.31283,1350.2347,76.31283,1350.2347,351.91162,1075.7688,351.91162
110017426.png,2,0.12506288,1011.02826,716.93066,1313.706,716.93066,1313.706,1046.2133,1011.02826,1046.2133
110017426.png,2,0.0533139,1187.1653,170.81512,1441.6631,170.81512,1441.6631,443.6467,1187.1653,443.6467
110017426.png,6,0.059132833,1394.857,1018.335,1596.7831,1018.335,1596.7831,1072.4111,1394.857,1072.4111
110017426.png,8,0.12134409,1010.1308,718.32434,1313.9889,718.32434,1313.9889,1045.0479,1010.1308,1045.0479
110017426.png,9,0.35184222,1010.1308,718.32434,1313.9889,718.32434,1313.9889,1045.0479,1010.1308,1045.0479
110017426.png,19,0.237846,1010.69366,718.004,1313.9229,718.004,1313.9229,1045.5874,1010.69366,1045.5874
110017426.png,24,0.54415053,1187.6586,170.98993,1441.7075,170.98993,1441.7075,442.98438,1187.6586,442.98438
110017426.png,24,0.087304346,1010.85876,716.9836,1313.7041,716.9836,1313.7041,1046.0846,1010.85876,1046.0846
110017426.png,28,0.37966198,1187.5287,170.80751,1441.6411,170.80751,1441.6411,442.7594,1187.5287,442.7594
110017426.png,28,0.08106252,1010.3352,718.3318,1313.9519,718.3318,1313.9519,1045.2654,1010.3352,1045.2654
110017426.png,29,0.29920226,1187.8113,171.08676,1441.7019,171.08676,1441.7019,442.46616,1187.8113,442.46616
110017426.png,30,0.3607804,1010.6718,717.18823,1313.7595,717.18823,1313.7595,1046.1162,1010.6718,1046.1162
110017426.png,30,0.15796125,1187.6831,170.98787,1441.6951,170.98787,1441.6951,442.48022,1187.6831,442.48022
110017426.png,33,0.06127592,1011.02826,716.93066,1313.706,716.93066,1313.706,1046.2133,1011.02826,1046.2133
110020065.png,27,0.99551857,714.2847,31.039839,949.19745,31.039839,949.19745,289.49783,714.2847,289.49783
110027390.png,29,0.98386395,1041.7526,52.99393,1280.6958,52.99393,1280.6958,294.44138,1041.7526,294.44138
110034774.png,16,0.2720388,1076.7943,39.830463,1356.3517,39.830463,1356.3517,333.63202,1076.7943,333.63202
110034774.png,17,0.9038782,1076.2124,40.078644,1355.5223,40.078644,1355.5223,334.5125,1076.2124,334.5125
110107039.png,6,0.06848146,1361.7622,1021.579,1569.5996,1021.579,1569.5996,1071.642,1361.7622,1071.642
110107039.png,8,0.99380493,781.662,189.34929,1026.4989,189.34929,1026.4989,417.72745,781.662,417.72745
110114811.png,24,0.99357915,792.1302,191.10161,1027.9717,191.10161,1027.9717,469.54434,792.1302,469.54434
110119528.png,0,0.08318405,462.63092,536.6116,912.1013,536.6116,912.1013,1078.7441,462.63092,1078.7441
110119528.png,2,0.2714975,464.43576,515.5464,908.01776,515.5464,908.01776,1080.0,464.43576,1080.0
110119528.png,2,0.050878186,425.3443,409.8755,898.2249,409.8755,898.2249,1073.0862,425.3443,1073.0862
110119528.png,5,0.06000636,462.63092,536.6116,912.1013,536.6116,912.1013,1078.7441,462.63092,1078.7441
110119528.png,6,0.06301474,1397.3724,1017.8647,1588.2325,1017.8647,1588.2325,1072.039,1397.3724,1072.039
110119528.png,8,0.07414008,461.59232,532.9419,911.6072,532.9419,911.6072,1079.3123,461.59232,1079.3123
110119528.png,11,0.3608484,420.4437,406.88602,895.2657,406.88602,895.2657,1069.4163,420.4437,1069.4163
110119528.png,11,0.29109806,407.16217,423.46808,860.42487,423.46808,860.42487,828.7733,407.16217,828.7733
110119528.png,11,0.18690518,402.56516,421.58032,870.69995,421.58032,870.69995,910.27155,402.56516,910.27155
110119528.png,11,0.13878009,448.26926,463.59573,903.6227,463.59573,903.6227,1078.6547,448.26926,1078.6547
110119528.png,11,0.069634125,414.78128,424.2434,850.3369,424.2434,850.3369,780.2306,414.78128,780.2306
110119528.png,16,0.73672366,460.12537,496.66995,905.81555,496.66995,905.81555,1080.0,460.12537,1080.0
110119528.png,16,0.45740968,433.92938,425.803,901.01117,425.803,901.01117,1076.156,433.92938,1076.156
110119528.png,17,0.91213727,414.21005,424.23715,851.9604,424.23715,851.9604,781.998,414.21005,781.998
110119528.png,17,0.09759167,402.56516,421.58032,870.69995,421.58032,870.69995,910.27155,402.56516,910.27155
110119528.png,19,0.9987067,897.78766,469.4503,1174.1975,469.4503,1174.1975,726.36646,897.78766,726.36646
110119528.png,19,0.06305462,461.59232,532.9419,911.6072,532.9419,911.6072,1079.3123,461.59232,1079.3123
110119528.png,24,0.12778817,422.99597,409.2293,896.2714,409.2293,896.2714,1070.1355,422.99597,1070.1355
110119528.png,24,0.10269331,462.05536,504.1008,906.5877,504.1008,906.5877,1080.0,462.05536,1080.0
110119528.png,26,0.082872376,414.7698,404.65512,887.1286,404.65512,887.1286,1041.7495,414.7698,1041.7495
110119528.png,27,0.07054419,463.33835,527.8513,910.0255,527.8513,910.0255,1080.0,463.33835,1080.0
110119528.png,28,0.076459385,425.3443,409.8755,898.2249,409.8755,898.2249,1073.0862,425.3443,1073.0862
110119528.png,28,0.06418671,464.43576,515.5464,908.01776,515.5464,908.01776,1080.0,464.43576,1080.0
110119528.png,28,0.055724483,1397.3724,1017.8647,1588.2325,1017.8647,1588.2325,1072.039,1397.3724,1072.039
110119528.png,30,0.06376577,461.59232,532.9419,911.6072,532.9419,911.6072,1079.3123,461.59232,1079.3123
110128806.png,27,0.99356306,628.88806,138.24992,869.8326,138.24992,869.8326,406.55862,628.88806,406.55862
110132965.png,6,0.050984185,1390.1061,1017.3475,1588.3682,1017.3475,1588.3682,1070.8031,1390.1061,1070.8031
110132965.png,13,0.9916824,1114.6309,94.512955,1361.8801,94.512955,1361.8801,320.05795,1114.6309,320.05795
110139839.png,0,0.079372324,1216.4509,390.1919,1490.0525,390.1919,1490.0525,641.6523,1216.4509,641.6523
110139839.png,1,0.33706385,1216.4807,390.176,1489.7878,390.176,1489.7878,641.4843,1216.4807,641.4843
110139839.png,6,0.077794015,1378.9158,1019.6504,1595.8342,1019.6504,1595.8342,1072.2079,1378.9158,1072.2079
110139839.png,10,0.17187329,1216.4962,390.25662,1490.176,390.25662,1490.176,641.5084,1216.4962,641.5084
110139839.png,13,0.060448073,1216.4807,390.176,1489.7878,390.176,1489.7878,641.4843,1216.4807,641.4843
110139839.png,14,0.26504982,1216.4585,390.17914,1490.0061,390.17914,1490.0061,641.6138,1216.4585,641.6138
110139839.png,31,0.6014005,1216.441,390.30682,1490.259,390.30682,1490.259,641.491,1216.441,641.491
110200954.png,6,0.9969183,1077.0782,66.94619,1337.8834,66.94619,1337.8834,294.61523,1077.0782,294.61523
110200954.png,6,0.059537172,1380.9792,1021.61957,1586.032,1021.61957,1586.032,1070.7383,1380.9792,1070.7383
110208326.png,10,0.99252206,1109.9994,59.24481,1363.5272,59.24481,1363.5272,286.13934,1109.9994,286.13934
110208326.png,28,0.09302899,1378.4269,1014.0673,1582.2557,1014.0673,1582.2557,1070.3148,1378.4269,1070.3148
110209847.png,6,0.96588933,719.78357,105.31157,976.36224,105.31157,976.36224,338.8737,719.78357,338.8737
110209847.png,6,0.05389537,1379.6434,1021.28033,1584.8722,1021.28033,1584.8722,1070.3055,1379.6434,1070.3055
110209847.png,24,0.43496865,642.9541,971.4978,1046.6959,971.4978,1046.6959,1070.3842,642.9541,1070.3842
110209847.png,27,0.07852711,640.4627,971.0645,1055.822,971.0645,1055.822,1069.6317,640.4627,1069.6317
110215142.png,27,0.99886996,746.15845,127.23435,988.26044,127.23435,988.26044,391.18478,746.15845,391.18478
110239313.png,11,0.14244513,547.798,661.61145,871.44403,661.61145,871.44403,1042.6924,547.798,1042.6924
110239313.png,16,0.16382796,547.8771,661.54785,871.4273,661.54785,871.4273,1042.5358,547.8771,1042.5358
110239313.png,17,0.5410449,548.1483,661.5028,871.8103,661.5028,871.8103,1042.742,548.1483,1042.742
110239313.png,21,0.22439049,547.84753,661.69226,871.4598,661.69226,871.4598,1042.5908,547.84753,1042.5908
110239313.png,25,0.08204962,547.7617,661.828,871.56604,661.828,871.56604,1042.6611,547.7617,1042.6611
110239313.png,26,0.19684525,547.94293,661.66516,871.9471,661.66516,871.9471,1042.7542,547.94293,1042.7542
110300711.png,8,0.09711738,721.99,17.95287,966.41956,17.95287,966.41956,277.1676,721.99,277.1676
110300711.png,19,0.10375905,722.0841,18.41023,966.31714,18.41023,966.31714,276.49576,722.0841,276.49576
110300711.png,22,0.3551343,721.8706,18.722935,966.30206,18.722935,966.30206,276.27866,721.8706,276.27866
110300711.png,22,0.17080261,1124.069,57.89648,1377.4619,57.89648,1377.4619,314.0649,1124.069,314.0649
110300711.png,24,0.33466673,721.95013,20.078318,966.02875,20.078318,966.02875,275.388,721.95013,275.388
110300711.png,24,0.06078776,1124.069,57.89648,1377.4619,57.89648,1377.4619,314.0649,1124.069,314.0649
110300711.png,26,0.073857576,721.95013,20.078318,966.02875,20.078318,966.02875,275.388,721.95013,275.388
110300711.png,28,0.9118296,1123.9438,57.87377,1377.4081,57.87377,1377.4081,313.914,1123.9438,313.914
110300711.png,28,0.16288581,721.95013,20.078318,966.02875,20.078318,966.02875,275.388,721.95013,275.388
110300711.png,30,0.123503886,721.9568,18.171509,966.3902,18.171509,966.3902,276.8872,721.9568,276.8872
110318275.png,3,0.12223303,357.1007,113.61604,621.85095,113.61604,621.85095,408.4046,357.1007,408.4046
110318275.png,6,0.08301834,1382.5248,1019.68835,1593.3916,1019.68835,1593.3916,1070.7057,1382.5248,1070.7057
110318275.png,27,0.07108309,357.09277,113.91605,621.7371,113.91605,621.7371,407.9187,357.09277,407.9187
110318275.png,29,0.9807287,1341.4227,538.6223,1616.8259,538.6223,1616.8259,818.93536,1341.4227,818.93536
110318275.png,29,0.06411499,357.07242,114.08447,621.723,114.08447,621.723,407.67117,357.07242,407.67117
110318275.png,30,0.113368385,357.13324,113.9215,621.62976,113.9215,621.62976,407.99054,357.13324,407.99054
110318275.png,31,0.64379257,357.1352,113.834755,621.664,113.834755,621.664,408.07172,357.1352,408.07172
110318275.png,32,0.08296975,357.07104,114.04617,621.70123,114.04617,621.70123,407.7331,357.07104,407.7331
110318275.png,33,0.12327279,357.1103,113.83066,621.70667,113.83066,621.70667,408.08725,357.1103,408.08725
110338241.png,1,0.09152815,746.0795,434.7633,1004.8533,434.7633,1004.8533,683.4361,746.0795,683.4361
110338241.png,10,0.11021949,746.0795,434.7633,1004.8533,434.7633,1004.8533,683.4361,746.0795,683.4361
110338241.png,14,0.17986421,746.0795,434.7633,1004.8533,434.7633,1004.8533,683.4361,746.0795,683.4361
110338241.png,31,0.7977707,746.13385,434.8954,1004.8256,434.8954,1004.8256,683.6707,746.13385,683.6707
110350948.png,7,0.059986707,933.8866,672.22705,1268.4941,672.22705,1268.4941,1072.7886,933.8866,1072.7886
110350948.png,8,0.9975677,454.17654,658.7018,722.9024,658.7018,722.9024,918.3409,454.17654,918.3409
110350948.png,11,0.26898554,933.95984,672.65424,1268.2349,672.65424,1268.2349,1072.9646,933.95984,1072.9646
110350948.png,15,0.33127505,933.6946,672.3089,1268.6588,672.3089,1268.6588,1072.7224,933.6946,1072.7224
110350948.png,17,0.73950666,934.0232,672.4182,1268.2902,672.4182,1268.2902,1072.8524,934.0232,1072.8524
110354306.png,29,0.9906357,1113.5631,130.67284,1354.9496,130.67284,1354.9496,373.69046,1113.5631,373.69046
110355711.png,3,0.9787659,747.7892,134.19495,994.2574,134.19495,994.2574,399.52548,747.7892,399.52548
110355711.png,28,0.059469327,1374.0354,1012.9808,1589.973,1012.9808,1589.973,1071.2163,1374.0354,1071.2163
110415894.png,6,0.06696422,1359.7925,1018.69977,1553.6279,1018.69977,1553.6279,1070.5875,1359.7925,1070.5875
110415894.png,23,0.9359346,841.62085,162.10532,1064.0308,162.10532,1064.0308,396.27942,841.62085,396.27942
110419832.png,6,0.15498285,1396.5188,1017.7792,1598.5662,1017.7792,1598.5662,1070.019,1396.5188,1070.019
110419832.png,28,0.1281218,1393.3573,1015.0931,1602.5774,1015.0931,1602.5774,1070.3114,1393.3573,1070.3114
110419832.png,30,0.9950047,1211.9524,239.52036,1471.9613,239.52036,1471.9613,481.18433,1211.9524,481.18433
110434308.png,6,0.07737929,1381.6991,1018.63104,1592.3223,1018.63104,1592.3223,1069.7034,1381.6991,1069.7034
110434308.png,25,0.9954358,809.8801,196.82957,1078.2972,196.82957,1078.2972,486.13446,809.8801,486.13446
110446375.png,29,0.99139166,1069.9335,8.148878,1304.41,8.148878,1304.41,236.78566,1069.9335,236.78566
110446483.png,6,0.0550723,1390.5026,1018.206,1579.214,1018.206,1579.214,1067.7042,1390.5026,1067.7042
110446483.png,22,0.9950565,1525.7335,748.69696,1797.0895,748.69696,1797.0895,1031.2887,1525.7335,1031.2887
110446483.png,28,0.05560774,1390.5026,1018.206,1579.214,1018.206,1579.214,1067.7042,1390.5026,1067.7042
110448846.png,10,0.9818501,821.09106,383.79227,1092.5444,383.79227,1092.5444,636.9183,821.09106,636.9183
110510612.png,9,0.10931475,666.1321,0.0,1030.7056,0.0,1030.7056,347.1519,666.1321,347.1519
110510612.png,14,0.19151016,666.1321,0.0,1030.7056,0.0,1030.7056,347.1519,666.1321,347.1519
110510612.png,19,0.055499975,666.1012,0.0,1030.7509,0.0,1030.7509,345.14856,666.1012,345.14856
