file_name,class_id,confidence,point1_x,point1_y,point2_x,point2_y,point3_x,point3_y,point4_x,point4_y
102541167.png,19,0.9638842,464.98816,465.8078,734.45654,465.8078,734.45654,719.69946,464.98816,719.69946
102541167.png,20,0.06909498,462.5222,459.55954,729.2491,459.55954,729.2491,716.88855,462.5222,716.88855
102541167.png,22,0.11691274,870.9541,2.1559942,999.08057,2.1559942,999.08057,34.948647,870.9541,34.948647
102541167.png,22,0.052687593,869.3916,3.8037856,1000.50006,3.8037856,1000.50006,31.892597,869.3916,31.892597
102541167.png,22,0.052311376,1129.4022,807.74493,1242.2759,807.74493,1242.2759,979.6648,1129.4022,979.6648
102541167.png,23,0.37453106,1134.2898,806.8634,1244.749,806.8634,1244.749,1012.4174,1134.2898,1012.4174
102541167.png,23,0.21817966,1129.3394,812.5377,1243.4948,812.5377,1243.4948,995.25244,1129.3394,995.25244
102541167.png,23,0.070847556,1134.0813,813.9317,1257.1589,813.9317,1257.1589,989.7123,1134.0813,989.7123
102541167.png,23,0.051308163,1137.2162,793.2777,1244.5354,793.2777,1244.5354,1032.2783,1137.2162,1032.2783
102541167.png,24,0.14720571,868.52594,1.9573929,1001.9129,1.9573929,1001.9129,37.404198,868.52594,37.404198
102541167.png,24,0.08665966,1135.4104,804.61444,1248.2738,804.61444,1248.2738,1006.1972,1135.4104,1006.1972
102541167.png,24,0.06276367,1129.1791,810.00555,1249.1289,810.00555,1249.1289,1022.9962,1129.1791,1022.9962
102541167.png,24,0.05257053,1130.5482,808.0987,1243.0509,808.0987,1243.0509,975.5048,1130.5482,975.5048
102541167.png,27,0.100134194,1128.6073,809.78064,1243.5498,809.78064,1243.5498,997.89264,1128.6073,997.89264
102541167.png,33,0.08496694,869.19135,1.9542508,1000.14404,1.9542508,1000.14404,35.13362,869.19135,35.13362
102542642.png,7,0.12350568,1167.3728,149.83186,1458.3647,149.83186,1458.3647,471.85516,1167.3728,471.85516
102542642.png,11,0.85823274,1170.3374,152.3686,1452.4148,152.3686,1452.4148,480.47614,1170.3374,480.47614
102542642.png,14,0.17794234,1169.6925,151.35461,1462.5099,151.35461,1462.5099,464.26468,1169.6925,464.26468
102542642.png,16,0.21281327,1167.4303,143.48018,1461.2744,143.48018,1461.2744,475.0291,1167.4303,475.0291
102542642.png,22,0.19134642,883.03705,2.2317078,1002.7255,2.2317078,1002.7255,37.84084,883.03705,37.84084
102542642.png,24,0.09831612,1167.841,147.30186,1457.9414,147.30186,1457.9414,482.5154,1167.841,482.5154
102542642.png,32,0.051169544,1167.9606,146.08511,1463.2595,146.08511,1463.2595,480.2761,1167.9606,480.2761
102547291.png,14,0.051413517,872.7273,1.3728509,1005.48303,1.3728509,1005.48303,20.525105,872.7273,20.525105
102547291.png,22,0.120073274,876.2214,1.2219441,1004.25275,1.2219441,1004.25275,21.50242,876.2214,21.50242
102547291.png,22,0.054854836,879.55927,0.94405454,1005.0893,0.94405454,1005.0893,18.79675,879.55927,18.79675
102547291.png,23,0.9969593,739.0201,132.8137,956.0954,132.8137,956.0954,357.96942,739.0201,357.96942
102548360.png,22,0.21285732,874.0054,2.0295346,1003.90186,2.0295346,1003.90186,25.223787,874.0054,25.223787
102548360.png,22,0.15842967,872.19214,3.2061293,1001.4098,3.2061293,1001.4098,27.26518,872.19214,27.26518
102548360.png,22,0.14405711,876.36536,1.2361158,1006.8827,1.2361158,1006.8827,22.677029,876.36536,22.677029
102548360.png,23,0.99804235,915.65625,602.8755,1158.6451,602.8755,1158.6451,864.9953,915.65625,864.9953
102548360.png,24,0.09509802,870.705,3.0665205,1003.8223,3.0665205,1003.8223,28.81046,870.705,28.81046
102556130.png,22,0.99957234,738.82104,104.68547,954.7657,104.68547,954.7657,336.96744,738.82104,336.96744
102556130.png,22,0.2319488,872.1751,1.012301,1001.2183,1.012301,1001.2183,25.68074,872.1751,25.68074
102556130.png,22,0.10174956,875.10535,0.8748118,1006.7731,0.8748118,1006.7731,23.053371,875.10535,23.053371
102556130.png,22,0.086807065,868.7218,2.2626276,999.5723,2.2626276,999.5723,27.890354,868.7218,27.890354
102556130.png,24,0.10795613,870.8379,1.0717026,998.12146,1.0717026,998.12146,29.904694,870.8379,29.904694
102556130.png,32,0.061527748,870.1221,1.3568926,1001.2481,1.3568926,1001.2481,30.51902,870.1221,30.51902
102556130.png,33,0.18897896,870.2382,1.2025566,1000.50854,1.2025566,1000.50854,25.496407,870.2382,25.496407
102556130.png,33,0.11390092,869.79535,0.93152326,999.4968,0.93152326,999.4968,21.53458,869.79535,21.53458
102556130.png,33,0.056984242,865.88916,2.315671,1000.0296,2.315671,1000.0296,27.680258,865.88916,27.680258
102556436.png,20,0.99930596,1177.7809,240.22997,1447.812,240.22997,1447.812,486.5155,1177.7809,486.5155
102556436.png,22,0.09893509,879.9344,1.9078487,1001.05945,1.9078487,1001.05945,36.188316,879.9344,36.188316
102602709.png,22,0.9993685,1122.7706,135.60051,1340.6162,135.60051,1340.6162,371.48987,1122.7706,371.48987
102602709.png,22,0.1790151,870.2529,2.0595741,1000.94324,2.0595741,1000.94324,28.351004,870.2529,28.351004
102602709.png,22,0.07350269,871.0908,1.0406168,1003.1151,1.0406168,1003.1151,24.728533,871.0908,24.728533
102602709.png,24,0.07401601,870.94727,0.78915894,998.2862,0.78915894,998.2862,30.899364,870.94727,30.899364
102602709.png,33,0.12464585,870.7633,0.82832247,996.3669,0.82832247,996.3669,29.234472,870.7633,29.234472
102606466.png,19,0.9898852,1249.2551,357.06635,1532.7723,357.06635,1532.7723,609.39667,1249.2551,609.39667
102606466.png,22,0.10245188,873.0238,1.0308019,994.5078,1.0308019,994.5078,28.271059,873.0238,28.271059
102606466.png,22,0.058614224,873.3155,1.7143699,1004.95886,1.7143699,1004.95886,24.973513,873.3155,24.973513
102609501.png,21,0.9985468,1107.571,41.80755,1373.1344,41.80755,1373.1344,344.66995,1107.571,344.66995
102609501.png,22,0.14708637,873.5732,1.8750051,999.32336,1.8750051,999.32336,33.300358,873.5732,33.300358
102609501.png,24,0.17270634,871.1538,1.6620406,1001.9296,1.6620406,1001.9296,35.357548,871.1538,35.357548
102609501.png,32,0.08298225,871.0594,1.8544098,1003.49695,1.8544098,1003.49695,37.289745,871.0594,37.289745
102609501.png,33,0.114104986,871.68365,1.6902068,999.74365,1.6902068,999.74365,33.34771,871.68365,33.34771
102616707.png,18,0.9961506,1204.5964,354.0375,1481.431,354.0375,1481.431,598.57263,1204.5964,598.57263
102620411.png,15,0.9986815,738.16437,169.5263,993.02,169.5263,993.02,405.72177,738.16437,405.72177
102620411.png,22,0.20468545,876.8069,1.4658674,996.9291,1.4658674,996.9291,36.80722,876.8069,36.80722
102644167.png,33,0.99850583,729.0257,242.33861,974.18475,242.33861,974.18475,511.6966,729.0257,511.6966
102644940.png,0,0.8696147,1137.7911,175.34073,1398.6669,175.34073,1398.6669,406.3456,1137.7911,406.3456
102644940.png,1,0.58199924,1140.0865,172.46109,1393.9752,172.46109,1393.9752,397.27258,1140.0865,397.27258
102644940.png,4,0.14001384,1132.5226,174.39911,1396.8625,174.39911,1396.8625,404.5065,1132.5226,404.5065
102644940.png,13,0.061104372,250.0242,2.2809045,603.189,2.2809045,603.189,234.7752,250.0242,234.7752
102644940.png,22,0.9800178,279.94843,0.29646608,606.9478,0.29646608,606.9478,240.54492,279.94843,240.54492
102644940.png,22,0.28395447,863.9546,2.2207134,997.2028,2.2207134,997.2028,28.9525,863.9546,28.9525
102644940.png,22,0.10018526,269.7138,0.0,559.30597,0.0,559.30597,246.91861,269.7138,246.91861
102644940.png,22,0.09351051,862.9979,1.3363413,1000.3213,1.3363413,1000.3213,25.10239,862.9979,25.10239
102644940.png,22,0.059392404,864.2104,0.8665288,990.44025,0.8665288,990.44025,32.08669,864.2104,32.08669
102644940.png,24,0.09553589,862.4551,1.954163,999.7651,1.954163,999.7651,30.810213,862.4551,30.810213
102644940.png,24,0.08734229,264.69812,0.0,576.42395,0.0,576.42395,253.53053,264.69812,253.53053
102644940.png,27,0.1520632,265.79465,0.0,602.62915,0.0,602.62915,237.90121,265.79465,237.90121
102644940.png,30,0.08402601,255.79503,11.074604,604.8853,11.074604,604.8853,242.15753,255.79503,242.15753
102644940.png,33,0.09875261,862.095,2.2564766,997.5927,2.2564766,997.5927,28.925283,862.095,28.925283
102644940.png,33,0.05094301,860.53357,1.4360272,998.78754,1.4360272,998.78754,24.910011,860.53357,24.910011
102645666.png,0,0.9036437,1273.115,470.54147,1564.4304,470.54147,1564.4304,728.8713,1273.115,728.8713
102645666.png,1,0.58764666,1276.1864,473.56433,1554.9045,473.56433,1554.9045,719.78564,1276.1864,719.78564
102645666.png,3,0.10901166,311.0368,59.044067,671.32056,59.044067,671.32056,456.19208,311.0368,456.19208
102645666.png,11,0.29887542,280.18704,0.0,646.7051,0.0,646.7051,339.98654,280.18704,339.98654
102645666.png,11,0.17381689,288.09506,15.076187,694.4161,15.076187,694.4161,453.4405,288.09506,453.4405
102645666.png,11,0.13490352,287.6215,0.0,655.4617,0.0,655.4617,400.99985,287.6215,400.99985
102645666.png,16,0.071797274,283.27567,0.0,656.2542,0.0,656.2542,327.4319,283.27567,327.4319
102645666.png,17,0.670027,279.4835,6.2117033,649.14056,6.2117033,649.14056,272.00488,279.4835,272.00488
102645666.png,22,0.6241368,325.66132,93.05552,680.14087,93.05552,680.14087,441.24243,325.66132,441.24243
102645666.png,22,0.43469384,345.49976,65.78677,672.4475,65.78677,672.4475,451.7226,345.49976,451.7226
102645666.png,22,0.07311645,864.7626,1.4345303,992.8857,1.4345303,992.8857,31.644718,864.7626,31.644718
102645666.png,24,0.13550021,293.26144,20.08536,691.12836,20.08536,691.12836,460.7623,293.26144,460.7623
102645666.png,24,0.118289195,861.84186,1.0187306,995.86676,1.0187306,995.86676,33.612267,861.84186,33.612267
102645666.png,24,0.10881338,314.04083,62.044586,665.5729,62.044586,665.5729,463.7831,314.04083,463.7831
102645666.png,24,0.08910177,287.42923,0.0,648.16235,0.0,648.16235,395.95923,287.42923,395.95923
102645666.png,24,0.059722174,280.66348,0.0,638.376,0.0,638.376,340.93002,280.66348,340.93002
102645666.png,25,0.09361742,310.03046,32.45748,679.5603,32.45748,679.5603,457.26144,310.03046,457.26144
102645666.png,25,0.06809342,317.03845,89.31359,662.15356,89.31359,662.15356,449.8325,317.03845,449.8325
102645666.png,27,0.7090796,294.45035,3.0266895,680.84607,3.0266895,680.84607,473.5168,294.45035,473.5168
102645666.png,27,0.5736835,302.80505,71.71895,671.6555,71.71895,671.6555,453.51636,302.80505,453.51636
102645666.png,27,0.47367907,342.11893,26.26227,682.4488,26.26227,682.4488,461.39655,342.11893,461.39655
102645666.png,30,0.07578168,307.27875,84.52194,676.233,84.52194,676.233,452.615,307.27875,452.615
102645666.png,32,0.30147672,314.6909,82.79709,665.61365,82.79709,665.61365,449.9623,314.6909,449.9623
102645666.png,32,0.19773635,305.66476,28.67447,684.26843,28.67447,684.26843,462.73853,305.66476,462.73853
102645666.png,33,0.07277173,862.705,1.1647005,993.70056,1.1647005,993.70056,31.871746,862.705,31.871746
102649541.png,3,0.21152337,328.5287,209.726,689.0855,209.726,689.0855,566.8949,328.5287,566.8949
102649541.png,3,0.106817424,344.43817,169.23634,680.89734,169.23634,680.89734,572.84937,344.43817,572.84937
102649541.png,11,0.21936122,324.0013,37.877346,683.74426,37.877346,683.74426,600.2417,324.0013,600.2417
102649541.png,22,0.9994288,774.7371,82.08802,994.04913,82.08802,994.04913,306.93283,774.7371,306.93283
102649541.png,22,0.117387906,343.6918,209.52458,690.0052,209.52458,690.0052,573.1817,343.6918,573.1817
102649541.png,22,0.052836236,328.83286,242.40248,682.6992,242.40248,682.6992,562.24384,328.83286,562.24384
102649541.png,24,0.23379156,330.2251,50.036663,681.0547,50.036663,681.0547,607.1263,330.2251,607.1263
102649541.png,24,0.07421767,866.9711,2.193974,988.42505,2.193974,988.42505,35.508785,866.9711,35.508785
102649541.png,24,0.060536653,331.33157,210.45218,689.8954,210.45218,689.8954,572.1325,331.33157,572.1325
102649541.png,24,0.055433765,343.77567,170.67238,679.4653,170.67238,679.4653,575.5565,343.77567,575.5565
102649541.png,27,0.27721673,330.30167,46.578583,684.9151,46.578583,684.9151,597.07086,330.30167,597.07086
102649541.png,27,0.24407063,326.61374,207.7091,688.68866,207.7091,688.68866,569.3018,326.61374,569.3018
102649541.png,27,0.1365122,338.93,170.2609,680.9315,170.2609,680.9315,576.18536,338.93,576.18536
102649541.png,30,0.089472786,324.94815,217.6648,692.55066,217.6648,692.55066,566.5339,324.94815,566.5339
102649541.png,32,0.118221305,328.41855,206.84712,697.56726,206.84712,697.56726,568.96985,328.41855,568.96985
102650629.png,8,0.2559512,759.28345,9.842454,997.19696,9.842454,997.19696,222.7457,759.28345,222.7457
102650629.png,9,0.12634675,753.67523,4.836907,999.8773,4.836907,999.8773,218.11934,753.67523,218.11934
102650629.png,11,0.39702246,403.6896,308.15765,784.752,308.15765,784.752,782.56665,403.6896,782.56665
102650629.png,11,0.050212864,399.30313,310.98544,773.29596,310.98544,773.29596,707.9236,399.30313,707.9236
102650629.png,13,0.19253592,754.1777,3.618754,999.6713,3.618754,999.6713,215.69806,754.1777,215.69806
102650629.png,17,0.4034398,414.2396,301.07993,785.1266,301.07993,785.1266,787.88586,414.2396,787.88586
102650629.png,17,0.050315972,396.46237,304.35217,781.3965,304.35217,781.3965,707.49115,396.46237,707.49115
102650629.png,21,0.05166953,403.52957,309.12897,771.3891,309.12897,771.3891,734.9556,403.52957,734.9556
102650629.png,22,0.99928254,948.0408,486.36182,1191.8735,486.36182,1191.8735,736.5636,948.0408,736.5636
102650629.png,22,0.35146934,497.09622,619.29285,810.03894,619.29285,810.03894,979.6272,497.09622,979.6272
102650629.png,22,0.25885364,510.11224,543.7561,822.8098,543.7561,822.8098,982.7777,510.11224,982.7777
102650629.png,22,0.25452924,522.7927,625.0844,824.5015,625.0844,824.5015,971.77704,522.7927,971.77704
102650629.png,22,0.13354355,462.20093,652.7571,787.9993,652.7571,787.9993,977.6051,462.20093,977.6051
102650629.png,22,0.09864561,454.73843,689.03784,803.7665,689.03784,803.7665,976.3219,454.73843,976.3219
102650629.png,22,0.07201677,485.87225,656.4596,828.0928,656.4596,828.0928,976.5478,485.87225,976.5478
102650629.png,23,0.08426263,751.2102,3.6202478,1005.23065,3.6202478,1005.23065,227.0839,751.2102,227.0839
102650629.png,24,0.24472018,752.4,0.0,1003.64685,0.0,1003.64685,235.615,752.4,235.615
102650629.png,24,0.08163161,396.2111,312.62067,783.16815,312.62067,783.16815,781.40326,396.2111,781.40326
102650629.png,26,0.053919647,755.0802,6.582129,999.75854,6.582129,999.75854,226.37581,755.0802,226.37581
102650629.png,27,0.2837782,456.67163,645.55347,792.5367,645.55347,792.5367,980.3979,456.67163,980.3979
102650629.png,27,0.25296244,502.4102,533.60925,825.2631,533.60925,825.2631,996.02344,502.4102,996.02344
102650629.png,27,0.22833648,488.518,615.0869,814.2517,615.0869,814.2517,984.70447,488.518,984.70447
102650629.png,27,0.17222609,449.38654,684.6124,808.59845,684.6124,808.59845,978.26666,449.38654,978.26666
102650629.png,27,0.104965754,458.1319,660.847,745.95593,660.847,745.95593,977.9914,458.1319,977.9914
102650629.png,27,0.05205869,477.34497,569.21234,813.1819,569.21234,813.1819,995.55725,477.34497,995.55725
102650629.png,28,0.0664204,403.7933,312.25674,768.11395,312.25674,768.11395,721.70905,403.7933,721.70905
102650629.png,30,0.10143737,748.6323,5.3468266,1010.8526,5.3468266,1010.8526,226.2339,748.6323,226.2339
102650629.png,33,0.5122561,753.1963,2.406885,1003.83374,2.406885,1003.83374,228.3623,753.1963,228.3623
102652545.png,21,0.99944645,1274.836,434.24496,1582.6072,434.24496,1582.6072,767.9315,1274.836,767.9315
102655630.png,18,0.055283837,1110.1494,144.89247,1378.2213,144.89247,1378.2213,381.39322,1110.1494,381.39322
102655630.png,19,0.93191946,1117.0472,141.60683,1375.8011,141.60683,1375.8011,375.47104,1117.0472,375.47104
102655630.png,22,0.3855689,865.17596,2.0127902,1002.9971,2.0127902,1002.9971,29.761694,865.17596,29.761694
102655630.png,22,0.17630245,864.3277,1.6309974,996.284,1.6309974,996.284,33.272793,864.3277,33.272793
102655630.png,22,0.05402596,867.1363,0.6557657,1003.20917,0.6557657,1003.20917,24.696507,867.1363,24.696507
102655630.png,24,0.15454866,863.2233,1.7428629,1001.88257,1.7428629,1001.88257,32.670784,863.2233,32.670784
102655630.png,24,0.06414811,864.4729,0.6558248,1003.6287,0.6558248,1003.6287,28.803528,864.4729,28.803528
102655630.png,32,0.06133176,863.6875,1.2239251,998.96686,1.2239251,998.96686,34.270836,863.6875,34.270836
102655630.png,33,0.34930795,863.5899,2.1572108,998.838,2.1572108,998.838,30.731293,863.5899,30.731293
102655630.png,33,0.31666744,863.6583,1.0177171,1000.16565,1.0177171,1000.16565,27.331287,863.6583,27.331287
102655630.png,33,0.100066826,864.8652,0.9539333,986.45886,0.9539333,986.45886,34.059353,864.8652,34.059353
102655630.png,33,0.07979725,867.04517,0.6675183,995.7805,0.6675183,995.7805,24.554743,867.04517,24.554743
102700773.png,1,0.99608755,768.1929,114.53294,1015.471,114.53294,1015.471,342.07996,768.1929,342.07996
102700773.png,22,0.10774138,873.40247,3.0149164,999.04065,3.0149164,999.04065,28.362652,873.40247,28.362652
102700773.png,22,0.09249172,878.13513,2.4900856,1005.38635,2.4900856,1005.38635,25.796701,878.13513,25.796701
102700773.png,24,0.06911046,872.44183,2.9061475,1001.5376,2.9061475,1001.5376,29.987497,872.44183,29.987497
102700773.png,32,0.056252602,873.9984,1.9729633,1001.545,1.9729633,1001.545,33.615532,873.9984,33.615532
102700773.png,33,0.14711808,871.8182,3.1552598,999.3296,3.1552598,999.3296,28.204254,871.8182,28.204254
102700773.png,33,0.09568402,874.50964,1.8516276,1001.0825,1.8516276,1001.0825,31.06937,874.50964,31.06937
102700773.png,33,0.09558887,873.3105,1.73456,1002.6579,1.73456,1002.6579,24.429571,873.3105,24.429571
102705044.png,9,0.9926246,428.6494,420.033,691.3191,420.033,691.3191,666.7738,428.6494,666.7738
102706089.png,10,0.99876815,1101.5569,69.28597,1359.9918,69.28597,1359.9918,297.90042,1101.5569,297.90042
102706089.png,22,0.19258906,860.3842,1.7782993,992.14355,1.7782993,992.14355,25.094345,860.3842,25.094345
102706089.png,22,0.17087585,863.34393,1.3997064,996.9377,1.3997064,996.9377,22.814466,863.34393,22.814466
102706089.png,22,0.113586605,859.40686,1.1723608,990.3423,1.1723608,990.3423,29.38175,859.40686,29.38175
102706089.png,22,0.058208086,866.6994,0.6181499,996.85046,0.6181499,996.85046,20.056643,866.6994,20.056643
102706089.png,24,0.13162269,856.92114,2.462547,992.2709,2.462547,992.2709,28.514698,856.92114,28.514698
102706089.png,24,0.087930374,856.90704,1.1024135,993.0014,1.1024135,993.0014,31.771078,856.90704,31.771078
102706089.png,24,0.07063547,859.80414,0.7481374,996.101,0.7481374,996.101,22.874393,859.80414,22.874393
102706089.png,32,0.10008859,857.1549,1.434478,992.09283,1.434478,992.09283,32.025955,857.1549,32.025955
102706089.png,32,0.07153761,856.8678,1.9050857,994.214,1.9050857,994.214,26.593754,856.8678,26.593754
102706089.png,32,0.057347383,860.0932,1.475146,999.9314,1.475146,999.9314,24.05694,860.0932,24.05694
102706089.png,33,0.18209356,857.98584,1.8698347,992.36163,1.8698347,992.36163,25.071049,857.98584,25.071049
102706089.png,33,0.13582262,859.5263,1.0626498,993.45044,1.0626498,993.45044,21.832323,859.5263,21.832323
102706089.png,33,0.123700835,857.97644,0.4061824,984.5743,0.4061824,984.5743,29.611473,857.97644,29.611473
102719211.png,2,0.063353114,825.9912,215.83534,1118.6797,215.83534,1118.6797,554.68475,825.9912,554.68475
102719211.png,7,0.058899485,821.8689,223.69193,1109.2928,223.69193,1109.2928,563.6193,821.8689,563.6193
102719211.png,11,0.69146425,825.9985,214.674,1113.4945,214.674,1113.4945,552.6382,825.9985,552.6382
102719211.png,14,0.08752617,822.65155,216.51709,1114.3495,216.51709,1114.3495,547.12244,822.65155,547.12244
102719211.png,16,0.09586824,821.8184,211.0119,1113.8004,211.0119,1113.8004,547.2221,821.8184,547.2221
102719211.png,22,0.07444426,825.69293,223.0001,1110.6609,223.0001,1110.6609,565.3334,825.69293,565.3334
102719211.png,24,0.06857731,824.6523,215.03615,1112.1566,215.03615,1112.1566,553.78815,824.6523,553.78815
102719211.png,25,0.29660824,823.72253,216.551,1110.6088,216.551,1110.6088,564.35126,823.72253,564.35126
102719211.png,27,0.10558183,817.5929,214.84271,1105.934,214.84271,1105.934,556.97156,817.5929,556.97156
102729531.png,23,0.99905473,867.551,513.04706,1113.0454,513.04706,1113.0454,772.33826,867.551,772.33826
102731410.png,3,0.33515745,1243.9205,316.85968,1542.3981,316.85968,1542.3981,681.92975,1243.9205,681.92975
102731410.png,8,0.07441084,1245.9073,323.7188,1544.0122,323.7188,1544.0122,651.434,1245.9073,651.434
102731410.png,16,0.16022511,1239.8246,315.76025,1547.8582,315.76025,1547.8582,662.1024,1239.8246,662.1024
102731410.png,22,0.1347688,877.90784,1.9074382,1001.55475,1.9074382,1001.55475,37.536537,877.90784,37.536537
102731410.png,23,0.053005952,1237.8906,326.00473,1543.9904,326.00473,1543.9904,663.28033,1237.8906,663.28033
102731410.png,24,0.102875255,1235.0145,321.84055,1538.6046,321.84055,1538.6046,677.04395,1235.0145,677.04395
102731410.png,25,0.072610095,1239.7273,320.217,1548.5377,320.217,1548.5377,670.1424,1239.7273,670.1424
102731410.png,27,0.05781228,1229.7129,320.56046,1542.8395,320.56046,1542.8395,677.5505,1229.7129,677.5505
102731410.png,30,0.14864749,1235.1252,332.0758,1543.326,332.0758,1543.326,676.7337,1235.1252,676.7337
102731410.png,32,0.3091713,1236.1307,322.99103,1542.4463,322.99103,1542.4463,669.3879,1236.1307,669.3879
102731410.png,33,0.4043451,1233.7307,318.1058,1545.2489,318.1058,1545.2489,668.9595,1233.7307,668.9595
102802608.png,6,0.99927574,443.10175,428.6563,712.9349,428.6563,712.9349,690.703,443.10175,690.703
102806073.png,7,0.051547144,838.8773,1.5232297,967.13464,1.5232297,967.13464,31.0205,838.8773,31.0205
102806073.png,11,0.12394422,287.2177,2.6243043,605.8682,2.6243043,605.8682,357.21255,287.2177,357.21255
102806073.png,22,0.8663155,301.00177,39.010365,590.7528,39.010365,590.7528,364.10233,301.00177,364.10233
102806073.png,22,0.21910001,842.854,0.91765916,970.62964,0.91765916,970.62964,28.210485,842.854,28.210485
102806073.png,22,0.08586593,291.9587,3.987312,604.7109,3.987312,604.7109,369.9495,291.9587,369.9495
102806073.png,22,0.056527816,838.34906,1.5603389,969.56757,1.5603389,969.56757,32.757603,838.34906,32.757603
102806073.png,23,0.9988187,868.87067,476.47998,1110.9052,476.47998,1110.9052,730.0185,868.87067,730.0185
102806073.png,24,0.85130745,283.86896,3.8279226,604.99084,3.8279226,604.99084,368.0524,283.86896,368.0524
102806073.png,24,0.10189341,839.5718,2.057768,971.0206,2.057768,971.0206,31.146324,839.5718,31.146324
102806073.png,25,0.1036631,294.2393,4.3983326,600.2733,4.3983326,600.2733,371.63586,294.2393,371.63586
102806073.png,27,0.82553244,292.1295,8.141902,595.1497,8.141902,595.1497,372.21524,292.1295,372.21524
102806073.png,33,0.17989145,839.26404,2.1698794,969.1384,2.1698794,969.1384,29.579689,839.26404,29.579689
102806073.png,33,0.07344552,840.0254,1.535496,969.51556,1.535496,969.51556,25.504229,840.0254,25.504229
102819781.png,22,0.9995425,416.79993,325.55475,641.7618,325.55475,641.7618,567.78046,416.79993,567.78046
102820573.png,22,0.9992785,485.88553,582.5665,723.76135,582.5665,723.76135,843.4954,485.88553,843.4954
102828671.png,7,0.05591856,855.63403,1.3041953,997.60406,1.3041953,997.60406,25.652344,855.63403,25.652344
102828671.png,17,0.054036073,856.7299,0.7381062,1007.66003,0.7381062,1007.66003,23.011406,856.7299,23.011406
102828671.png,22,0.99926955,791.60394,184.7607,1012.6855,184.7607,1012.6855,421.903,791.60394,421.903
102828671.png,22,0.31800023,860.117,1.3977013,996.33655,1.3977013,996.33655,24.904156,860.117,24.904156
102828671.png,22,0.3172843,857.71436,0.785609,1002.59595,0.785609,1002.59595,22.081802,857.71436,22.081802
102828671.png,22,0.10216755,861.4584,0.1274881,984.33594,0.1274881,984.33594,27.373451,861.4584,27.373451
102828671.png,22,0.09595661,863.7809,0.5285207,1004.8505,0.5285207,1004.8505,19.311337,863.7809,19.311337
102828671.png,24,0.072408654,858.32935,1.1429833,999.28326,1.1429833,999.28326,26.86036,858.32935,26.86036
102828671.png,24,0.07068244,858.88916,0.22531311,986.7392,0.22531311,986.7392,29.124792,858.88916,29.124792
102828671.png,24,0.06314636,859.02515,0.48778337,1001.0175,0.48778337,1001.0175,22.160107,859.02515,22.160107
102828671.png,33,0.33552983,859.7447,0.7333972,998.69727,0.7333972,998.69727,21.288267,859.7447,21.288267
102828671.png,33,0.2693139,859.0643,1.4169534,997.36523,1.4169534,997.36523,25.192392,859.0643,25.192392
102828671.png,33,0.17680278,859.22076,0.04426941,984.4276,0.04426941,984.4276,27.745481,859.22076,27.745481
102828671.png,33,0.051816817,859.86926,0.43464732,988.42633,0.43464732,988.42633,19.438627,859.86926,19.438627
102830700.png,4,0.07628946,373.53568,221.25139,610.44257,221.25139,610.44257,464.30038,373.53568,464.30038
102830700.png,7,0.0613816,859.0046,1.0798503,1003.3736,1.0798503,1003.3736,24.384935,859.0046,24.384935
102830700.png,17,0.1024616,856.5552,0.92367834,1008.15674,0.92367834,1008.15674,24.116287,856.5552,24.116287
102830700.png,17,0.06711727,854.8553,1.7127041,994.41846,1.7127041,994.41846,26.140194,854.8553,26.140194
102830700.png,17,0.054182403,857.29315,0.41890457,989.05255,0.41890457,989.05255,28.312004,857.29315,28.312004
102830700.png,22,0.35741442,859.5197,0.80694515,1005.3506,0.80694515,1005.3506,22.858995,859.5197,22.858995
102830700.png,22,0.35645917,859.51886,1.4971606,999.608,1.4971606,999.608,25.830385,859.51886,25.830385
102830700.png,22,0.09348377,861.634,0.19823045,986.08093,0.19823045,986.08093,27.603958,861.634,27.603958
102830700.png,23,0.1684282,372.66068,220.63936,608.9345,220.63936,608.9345,458.01736,372.66068,458.01736
102830700.png,24,0.68174285,376.67386,206.3001,608.0015,206.3001,608.0015,465.94534,376.67386,465.94534
102830700.png,24,0.065707944,857.77795,1.2517796,1002.81177,1.2517796,1002.81177,27.646055,857.77795,27.646055
102830700.png,24,0.051164713,858.98846,0.29315782,988.36505,0.29315782,988.36505,29.212812,858.98846,29.212812
102830700.png,24,0.05072842,859.62384,0.44060946,1003.634,0.44060946,1003.634,22.667639,859.62384,22.667639
102830700.png,29,0.5679427,371.4885,216.63593,604.03186,216.63593,604.03186,469.49643,371.4885,469.49643
102830700.png,33,0.32121298,858.71014,0.8859856,1001.4373,0.8859856,1001.4373,24.280752,858.71014,24.280752
102830700.png,33,0.21123868,858.8325,0.42296952,998.38727,0.42296952,998.38727,27.626661,858.8325,27.626661
102830700.png,33,0.1819784,857.86804,1.5893153,991.28406,1.5893153,991.28406,25.89322,857.86804,25.89322
102830700.png,33,0.12821437,373.14362,216.99313,607.9694,216.99313,607.9694,461.66574,373.14362,461.66574
102900177.png,11,0.7106191,1005.7686,175.39328,1275.8854,175.39328,1275.8854,503.99115,1005.7686,503.99115
102900177.png,16,0.05009744,1007.50726,169.17792,1275.3176,169.17792,1275.3176,493.4239,1007.50726,493.4239
102900177.png,24,0.19004193,999.9418,172.46756,1276.4524,172.46756,1276.4524,509.32092,999.9418,509.32092
